species,disease,symptoms,urgency,contagious,source
bird,Cloacal prolapse,My bird won't stop straining during defecation or egg-laying.,severe,no,synthetic
bird,Cloacal prolapse,My bird is frequent or prolonged attempts to pass droppings with swelling or redness around the vent area.,severe,no,synthetic
bird,Cloacal prolapse,"My bird has straining during defecation or egg-laying, tissue protruding from vent, and holding in feces for long periods of time.",severe,no,synthetic
bird,Cloacal prolapse,My bird seems sick with severe cases can cause stretching and dilation of the vent.,severe,no,synthetic
bird,Egg binding,My bird has sudden death in untreated or prolonged cases and wide-legged stance.,severe,no,real
bird,Egg binding,My bird has been reduced or no vocalizations and wide-legged stance.,severe,no,synthetic
bird,Egg binding,"I'm worried, my bird has difficulty or refusal to perch.",severe,no,synthetic
bird,Egg binding,My bird keeps wide-legged stance.,severe,no,synthetic
bird,Egg binding,My bird seems sick with paralysis in severe cases.,severe,no,synthetic
bird,Egg binding,My bird has been cloacal prolapse with sudden death in untreated or prolonged cases and reduced or no vocalizations.,severe,no,synthetic
bird,Egg binding,"My bird shows fluffed-up feathers, straining, swollen abdomen, and paralysis in severe cases.",severe,no,synthetic
bird,Egg binding,My bird keeps cloacal prolapse.,severe,no,synthetic
bird,Egg binding,"My bird has been straining, swollen abdomen with tail wagging or bobbing and weakness or lameness.",severe,no,synthetic
bird,Egg binding,"My bird has tail wagging or bobbing, also swollen or distended abdomen.",severe,no,synthetic
bird,Egg binding,My bird won't stop swollen or distended abdomen.,severe,no,synthetic
bird,Egg binding,My bird is cloacal prolapse with straining or frequent attempts to lay an egg.,severe,no,synthetic
bird,Egg binding,"My bird shows swollen or distended abdomen, sudden death in untreated or prolonged cases, and straining, swollen abdomen.",severe,no,synthetic
bird,Egg binding,My bird seems sick with difficulty or refusal to perch.,severe,no,synthetic
bird,Feather cysts,"My bird has discomfort: birds with feather cysts may exhibit signs of discomfort,, also lump under skin.",mild,no,real
bird,Feather cysts,"My bird has been lump under skin and discomfort: birds with feather cysts may exhibit signs of discomfort,.",mild,no,synthetic
bird,Feather cysts,"I'm worried, my bird has localized redness: inflamed or irritated skin surrounding the cyst may appear red or inflamed.",mild,no,synthetic
bird,Feather cysts,"My bird has lump under skin, localized redness: inflamed or irritated skin surrounding the cyst may appear red or inflamed., and discomfort: birds with feather cysts may exhibit signs of discomfort,.",mild,no,synthetic
bird,Feather cysts,"My bird keeps discomfort: birds with feather cysts may exhibit signs of discomfort,.",mild,no,synthetic
bird,Feather cysts,"My bird has been lump under skin with discomfort: birds with feather cysts may exhibit signs of discomfort, and localized redness: inflamed or irritated skin surrounding the cyst may appear red or inflamed.",mild,no,synthetic
bird,Feather cysts,"My bird has discomfort: birds with feather cysts may exhibit signs of discomfort,, also localized redness: inflamed or irritated skin surrounding the cyst may appear red or inflamed.",mild,no,synthetic
bird,Feather cysts,"My bird won't stop discomfort: birds with feather cysts may exhibit signs of discomfort,.",mild,no,synthetic
bird,Feather cysts,"My bird is discomfort: birds with feather cysts may exhibit signs of discomfort, with lump under skin.",mild,no,synthetic
bird,Feather cysts,"My bird has discomfort: birds with feather cysts may exhibit signs of discomfort,, lump under skin, and localized redness: inflamed or irritated skin surrounding the cyst may appear red or inflamed.",mild,no,synthetic
bird,Feather cysts,My bird seems sick with localized redness: inflamed or irritated skin surrounding the cyst may appear red or inflamed.,mild,no,synthetic
bird,Bumblefoot,"My bird has changes in behavior, also swelling on feet.",moderate,no,real
bird,Bumblefoot,My bird has been lesions or sores and changes in behavior.,moderate,no,synthetic
bird,Bumblefoot,"I'm worried, my bird has loss of appetite.",moderate,no,synthetic
bird,Bumblefoot,My bird keeps changes in behavior.,moderate,no,synthetic
bird,Bumblefoot,My bird seems sick with abnormal foot appearance.,moderate,no,synthetic
bird,Bumblefoot,"My bird has lameness or difficulty walking, lesions or sores, and abnormal foot appearance.",moderate,no,synthetic
bird,Bumblefoot,"My bird has swelling on feet, abnormal foot appearance, and lameness or difficulty walking.",moderate,no,synthetic
bird,Bumblefoot,My bird keeps lameness or difficulty walking.,moderate,no,synthetic
bird,Bumblefoot,My bird has been swelling on feet with changes in behavior and lameness or difficulty walking.,moderate,no,synthetic
bird,Bumblefoot,"My bird has changes in behavior, also lameness or difficulty walking.",moderate,no,synthetic
bird,Bumblefoot,My bird won't stop lameness or difficulty walking.,moderate,no,synthetic
bird,Bumblefoot,My bird is lameness or difficulty walking with lesions or sores.,moderate,no,synthetic
bird,Bumblefoot,"My bird has lameness or difficulty walking, swelling on feet, and changes in behavior.",moderate,no,synthetic
bird,Bumblefoot,My bird seems sick with loss of appetite.,moderate,no,synthetic
bird,Ringworm,"My bird has red, crusty or scaling skin around the affected area., also bald patches.",mild,yes,real
bird,Ringworm,"My bird has been bald patches and red, crusty or scaling skin around the affected area.",mild,yes,synthetic
bird,Ringworm,"I'm worried, my bird has feathers adjacent to the affected area may appear brittle, broken or discoloured.",mild,yes,synthetic
bird,Ringworm,"My bird has bald patches, feathers adjacent to the affected area may appear brittle, broken or discoloured., and red, crusty or scaling skin around the affected area.",mild,yes,synthetic
bird,Ringworm,"My bird keeps red, crusty or scaling skin around the affected area.",mild,yes,synthetic
bird,Ringworm,"My bird has been bald patches with red, crusty or scaling skin around the affected area. and feathers adjacent to the affected area may appear brittle, broken or discoloured.",mild,yes,synthetic
bird,Ringworm,"My bird has red, crusty or scaling skin around the affected area., also feathers adjacent to the affected area may appear brittle, broken or discoloured.",mild,yes,synthetic
bird,Ringworm,"My bird won't stop red, crusty or scaling skin around the affected area.",mild,yes,synthetic
bird,Ringworm,"My bird is red, crusty or scaling skin around the affected area. with bald patches.",mild,yes,synthetic
bird,Ringworm,"My bird has red, crusty or scaling skin around the affected area., bald patches, and feathers adjacent to the affected area may appear brittle, broken or discoloured.",mild,yes,synthetic
bird,Ringworm,"My bird seems sick with feathers adjacent to the affected area may appear brittle, broken or discoloured.",mild,yes,synthetic
bird,Scaly face / tassel foot / feather mites,"My bird has pale appearance or signs of anemia, also visible scaling, itching.",moderate,no,real
bird,Scaly face / tassel foot / feather mites,My bird has been loss of feathers near affected areas and eye deformities in severe cases.,moderate,no,synthetic
bird,Scaly face / tassel foot / feather mites,I noticed my bird has white crusts on legs and toes.,moderate,no,synthetic
bird,Scaly face / tassel foot / feather mites,My bird keeps pale appearance or signs of anemia.,moderate,no,synthetic
bird,Scaly face / tassel foot / feather mites,"I'm worried, my bird has loss of feathers near affected areas.",moderate,no,synthetic
bird,Scaly face / tassel foot / feather mites,My bird has been no itching observed with increased activity or discomfort at night and crusting around nostrils.,moderate,no,synthetic
bird,Scaly face / tassel foot / feather mites,"My bird shows crusting around eyes, visible scaling, itching, and restlessness or agitation throughout the day.",moderate,no,synthetic
bird,Scaly face / tassel foot / feather mites,My bird keeps restlessness or agitation throughout the day.,moderate,no,synthetic
bird,Scaly face / tassel foot / feather mites,"My bird has been visible scaling, itching with white crusts on legs and toes and no itching observed.",moderate,no,synthetic
bird,Scaly face / tassel foot / feather mites,"My bird has weakness or lethargy, also loss of feathers near affected areas.",moderate,no,synthetic
bird,Scaly face / tassel foot / feather mites,My bird won't stop feather loss around leg areas.,moderate,no,synthetic
bird,Scaly face / tassel foot / feather mites,My bird is no itching observed with crusting around eyes.,moderate,no,synthetic
bird,Scaly face / tassel foot / feather mites,"My bird has feather loss around leg areas, weakness or lethargy, and increased activity or discomfort at night.",moderate,no,synthetic
bird,Scaly face / tassel foot / feather mites,My bird seems sick with beak deformities or crooked beak.,moderate,no,synthetic
bird,Psittacine Beak and Feather Disease,"My bird has nails: brittle and malformed, also feather loss, beak deformities.",severe,yes,real
bird,Psittacine Beak and Feather Disease,"My bird has been skin: scarring, scaly, thickened, moist skin, skin infections, loss of temperature control and nails: brittle and malformed.",severe,yes,synthetic
bird,Psittacine Beak and Feather Disease,"I'm worried, my bird has internal organs: immune system failure including the thymus, bursa of fabricius, and bone marrow.",severe,yes,synthetic
bird,Psittacine Beak and Feather Disease,My bird keeps nails: brittle and malformed.,severe,yes,synthetic
bird,Psittacine Beak and Feather Disease,"I'm worried, my bird has skin: scarring, scaly, thickened, moist skin, skin infections, loss of temperature control.",severe,yes,synthetic
bird,Psittacine Beak and Feather Disease,"My bird shows beak: initially glossy then dull, brittle, and malformed, skin: scarring, scaly, thickened, moist skin, skin infections, loss of temperature control, and internal organs: immune system failure including the thymus, bursa of fabricius, and bone marrow.",severe,yes,synthetic
bird,Psittacine Beak and Feather Disease,"My bird shows feather loss, beak deformities, internal organs: immune system failure including the thymus, bursa of fabricius, and bone marrow, and beak: initially glossy then dull, brittle, and malformed.",severe,yes,synthetic
bird,Psittacine Beak and Feather Disease,"My bird keeps beak: initially glossy then dull, brittle, and malformed.",severe,yes,synthetic
bird,Psittacine Beak and Feather Disease,"My bird has been feather loss, beak deformities with nails: brittle and malformed and beak: initially glossy then dull, brittle, and malformed.",severe,yes,synthetic
bird,Psittacine Beak and Feather Disease,"My bird has nails: brittle and malformed, also beak: initially glossy then dull, brittle, and malformed.",severe,yes,synthetic
bird,Psittacine Beak and Feather Disease,"My bird won't stop beak: initially glossy then dull, brittle, and malformed.",severe,yes,synthetic
bird,Psittacine Beak and Feather Disease,"My bird is beak: initially glossy then dull, brittle, and malformed with skin: scarring, scaly, thickened, moist skin, skin infections, loss of temperature control.",severe,yes,synthetic
bird,Psittacine Beak and Feather Disease,"My bird has beak: initially glossy then dull, brittle, and malformed, feather loss, beak deformities, and skin: scarring, scaly, thickened, moist skin, skin infections, loss of temperature control.",severe,yes,synthetic
bird,Psittacine Beak and Feather Disease,"My bird seems sick with internal organs: immune system failure including the thymus, bursa of fabricius, and bone marrow.",severe,yes,synthetic
turtle,Heavy metal poisoning,"My turtle has loss of coordination, also ataxia, weakness, vomiting.",severe,no,real
turtle,Heavy metal poisoning,My turtle has been regurgitation of water or food and loss of coordination.,severe,no,synthetic
turtle,Heavy metal poisoning,"I'm worried, my turtle has sudden death in severe cases.",severe,no,synthetic
turtle,Heavy metal poisoning,My turtle keeps loss of coordination.,severe,no,synthetic
turtle,Heavy metal poisoning,"I'm worried, my turtle has regurgitation of water or food.",severe,no,synthetic
turtle,Heavy metal poisoning,"My turtle has tremors or shaking, regurgitation of water or food, and sudden death in severe cases.",severe,no,synthetic
turtle,Heavy metal poisoning,"My turtle has excessive thirst, ataxia, weakness, vomiting, and lethargy or listlessness.",severe,no,synthetic
turtle,Heavy metal poisoning,My turtle keeps tremors or shaking.,severe,no,synthetic
turtle,Heavy metal poisoning,"My turtle has been ataxia, weakness, vomiting with seizures and lethargy or listlessness.",severe,no,synthetic
turtle,Heavy metal poisoning,"My turtle has seizures, also lethargy or listlessness.",severe,no,synthetic
turtle,Heavy metal poisoning,My turtle won't stop lethargy or listlessness.,severe,no,synthetic
turtle,Heavy metal poisoning,My turtle is tremors or shaking with weakness or difficulty moving.,severe,no,synthetic
turtle,Heavy metal poisoning,"My turtle has lethargy or listlessness, ataxia, weakness, vomiting, and seizures.",severe,no,synthetic
turtle,Heavy metal poisoning,My turtle seems sick with sudden death in severe cases.,severe,no,synthetic
turtle,Septicemia,"My turtle has respiratory distress, also reddened skin or plastron.",severe,no,real
turtle,Septicemia,"My turtle has been pink flushing on skin, especially between scutes and respiratory distress.",severe,no,synthetic
turtle,Septicemia,"I'm worried, my turtle has red spots on legs and skin.",severe,no,synthetic
turtle,Septicemia,My turtle keeps respiratory distress.,severe,no,synthetic
turtle,Septicemia,"I'm worried, my turtle has pink flushing on skin, especially between scutes.",severe,no,synthetic
turtle,Septicemia,"My turtle has decreased appetite or anorexia, pink flushing on skin, especially between scutes, and red spots on legs and skin.",severe,no,synthetic
turtle,Septicemia,"My turtle has pink or red discoloration of the plastron, reddened skin or plastron, and lethargy.",severe,no,synthetic
turtle,Septicemia,My turtle keeps decreased appetite or anorexia.,severe,no,synthetic
turtle,Septicemia,My turtle has been reddened skin or plastron with convulsions and lethargy.,severe,no,synthetic
turtle,Septicemia,"My turtle has convulsions, also lethargy.",severe,no,synthetic
turtle,Septicemia,My turtle won't stop lethargy.,severe,no,synthetic
turtle,Septicemia,My turtle is decreased appetite or anorexia with red or purple spots  on the ventrum/belly.,severe,no,synthetic
turtle,Septicemia,"My turtle has lethargy, reddened skin or plastron, and convulsions.",severe,no,synthetic
turtle,Septicemia,My turtle seems sick with red spots on legs and skin.,severe,no,synthetic
turtle,Infectious stomatitis,"My turtle has decreased appetite or anorexia, also mouth rot, swelling, pus.",moderate,yes,real
turtle,Infectious stomatitis,"My turtle has been swollen, red, and inflamed gums and decreased appetite or anorexia.",moderate,yes,synthetic
turtle,Infectious stomatitis,"I'm worried, my turtle has swelling of the jaw.",moderate,yes,synthetic
turtle,Infectious stomatitis,My turtle keeps decreased appetite or anorexia.,moderate,yes,synthetic
turtle,Infectious stomatitis,"I'm worried, my turtle has swollen, red, and inflamed gums.",moderate,yes,synthetic
turtle,Infectious stomatitis,"My turtle has foul or sour odor from the mouth, swollen, red, and inflamed gums, and pain when eating or difficulty eating.",moderate,yes,synthetic
turtle,Infectious stomatitis,"My turtle has small red spots  in the oral cavity, mouth rot, swelling, pus, and mucus or thick discharge in the mouth.",moderate,yes,synthetic
turtle,Infectious stomatitis,My turtle keeps foul or sour odor from the mouth.,moderate,yes,synthetic
turtle,Infectious stomatitis,"My turtle shows mouth rot, swelling, pus, open-mouth breathing, and disfigurement of the head.",moderate,yes,synthetic
turtle,Infectious stomatitis,"My turtle has open-mouth breathing, also mucus or thick discharge in the mouth.",moderate,yes,synthetic
turtle,Infectious stomatitis,My turtle won't stop mucus or thick discharge in the mouth.,moderate,yes,synthetic
turtle,Infectious stomatitis,My turtle is foul or sour odor from the mouth with thick white or yellowish caseous material  along dental arcades.,moderate,yes,synthetic
turtle,Infectious stomatitis,"My turtle has mucus or thick discharge in the mouth, mouth rot, swelling, pus, and open-mouth breathing.",moderate,yes,synthetic
turtle,Infectious stomatitis,My turtle seems sick with swelling of the jaw.,moderate,yes,synthetic
turtle,Eye abscesses / conjunctivitis,My turtle has nasal discharge and eye that protrudes or bulges.,moderate,no,real
turtle,Eye abscesses / conjunctivitis,My turtle has been eyes swollen shut and eye that protrudes or bulges.,moderate,no,synthetic
turtle,Eye abscesses / conjunctivitis,"I'm worried, my turtle has blood in or around the eye.",moderate,no,synthetic
turtle,Eye abscesses / conjunctivitis,My turtle keeps eye that protrudes or bulges.,moderate,no,synthetic
turtle,Eye abscesses / conjunctivitis,My turtle seems sick with visible dents or scratches on eye surface.,moderate,no,synthetic
turtle,Eye abscesses / conjunctivitis,My turtle has been redness of conjunctiva and surrounding tissues with nasal discharge and eyes swollen shut.,moderate,no,synthetic
turtle,Eye abscesses / conjunctivitis,"My turtle shows swollen eyelids, swelling, discharge, and visible dents or scratches on eye surface.",moderate,no,synthetic
turtle,Eye abscesses / conjunctivitis,My turtle keeps redness of conjunctiva and surrounding tissues.,moderate,no,synthetic
turtle,Eye abscesses / conjunctivitis,"My turtle has been swelling, discharge with pawing or rubbing at the eyes and hard lump or swelling near or behind the eye.",moderate,no,synthetic
turtle,Eye abscesses / conjunctivitis,"My turtle has pawing or rubbing at the eyes, also eye discharge.",moderate,no,synthetic
turtle,Eye abscesses / conjunctivitis,My turtle won't stop eye discharge.,moderate,no,synthetic
turtle,Eye abscesses / conjunctivitis,My turtle is redness of conjunctiva and surrounding tissues with cloudy eyes.,moderate,no,synthetic
turtle,Eye abscesses / conjunctivitis,"My turtle shows eye discharge, nasal discharge, and swelling, discharge.",moderate,no,synthetic
turtle,Eye abscesses / conjunctivitis,My turtle seems sick with blood in or around the eye.,moderate,no,synthetic
turtle,Ear infections,"My turtle has sensitivity around the ears, also swollen ear area.",moderate,no,real
turtle,Ear infections,My turtle has been bulging tympanic membrane and sensitivity around the ears.,moderate,no,synthetic
turtle,Ear infections,"I'm worried, my turtle has lethargy.",moderate,no,synthetic
turtle,Ear infections,My turtle keeps sensitivity around the ears.,moderate,no,synthetic
turtle,Ear infections,"I'm worried, my turtle has bulging tympanic membrane.",moderate,no,synthetic
turtle,Ear infections,"My turtle has head shaking, bulging tympanic membrane, and lethargy.",moderate,no,synthetic
turtle,Ear infections,"My turtle has large swelling on the side of the head, just behind the eye, swollen ear area, and pain when mouth is opened.",moderate,no,synthetic
turtle,Ear infections,My turtle keeps head shaking.,moderate,no,synthetic
turtle,Ear infections,My turtle has been swollen ear area with discharge from ears and pain when mouth is opened.,moderate,no,synthetic
turtle,Ear infections,"My turtle has discharge from ears, also pain when mouth is opened.",moderate,no,synthetic
turtle,Ear infections,My turtle won't stop pain when mouth is opened.,moderate,no,synthetic
turtle,Ear infections,My turtle is head shaking with lump on the side of the head.,moderate,no,synthetic
turtle,Ear infections,"My turtle has pain when mouth is opened, swollen ear area, and discharge from ears.",moderate,no,synthetic
turtle,Ear infections,My turtle seems sick with lethargy.,moderate,no,synthetic
turtle,Abnormal beak growth,"My turtle has beak deformities, also visible deformity.",mild,no,real
turtle,Abnormal beak growth,My turtle has been overgrown beak and beak deformities.,mild,no,synthetic
turtle,Abnormal beak growth,"I'm worried, my turtle has difficulty eating.",mild,no,synthetic
turtle,Abnormal beak growth,My turtle keeps beak deformities.,mild,no,synthetic
turtle,Abnormal beak growth,"I'm worried, my turtle has overgrown beak.",mild,no,synthetic
turtle,Abnormal beak growth,"My turtle shows misshapen or crooked beak, overgrown beak, and difficulty eating.",mild,no,synthetic
turtle,Abnormal beak growth,"My turtle shows visible deformity, difficulty eating, and misshapen or crooked beak.",mild,no,synthetic
turtle,Abnormal beak growth,My turtle keeps misshapen or crooked beak.,mild,no,synthetic
turtle,Abnormal beak growth,My turtle has been visible deformity with beak deformities and misshapen or crooked beak.,mild,no,synthetic
turtle,Abnormal beak growth,"My turtle has beak deformities, also misshapen or crooked beak.",mild,no,synthetic
turtle,Abnormal beak growth,My turtle won't stop misshapen or crooked beak.,mild,no,synthetic
turtle,Abnormal beak growth,My turtle is misshapen or crooked beak with overgrown beak.,mild,no,synthetic
turtle,Abnormal beak growth,"My turtle has misshapen or crooked beak, visible deformity, and overgrown beak.",mild,no,synthetic
turtle,Abnormal beak growth,My turtle seems sick with difficulty eating.,mild,no,synthetic
turtle,Stargazing,"My turtle has loss of coordination, also abnormal head posture.",severe,no,real
turtle,Stargazing,My turtle has been head tilted upward toward the sky and loss of coordination.,severe,no,synthetic
turtle,Stargazing,"I'm worried, my turtle has inability to right themselves when placed on their back.",severe,no,synthetic
turtle,Stargazing,My turtle keeps loss of coordination.,severe,no,synthetic
turtle,Stargazing,My turtle seems sick with neurological signs.,severe,no,synthetic
turtle,Stargazing,"My turtle has abnormal head positioning, head tilted upward toward the sky, and neurological signs.",severe,no,synthetic
turtle,Stargazing,"My turtle has abnormal head posture, neurological signs, and abnormal head positioning.",severe,no,synthetic
turtle,Stargazing,My turtle keeps abnormal head positioning.,severe,no,synthetic
turtle,Stargazing,My turtle has been abnormal head posture with loss of coordination and abnormal head positioning.,severe,no,synthetic
turtle,Stargazing,"My turtle has loss of coordination, also abnormal head positioning.",severe,no,synthetic
turtle,Stargazing,My turtle won't stop abnormal head positioning.,severe,no,synthetic
turtle,Stargazing,My turtle is abnormal head positioning with head tilted upward toward the sky.,severe,no,synthetic
turtle,Stargazing,"My turtle has abnormal head positioning, abnormal head posture, and loss of coordination.",severe,no,synthetic
turtle,Stargazing,My turtle seems sick with inability to right themselves when placed on their back.,severe,no,synthetic
turtle,Pneumonia,"My turtle has gaping, also gasping for breath.",severe,yes,real
turtle,Pneumonia,My turtle has been nasal discharge and tilting to one side while swimming.,severe,yes,synthetic
turtle,Pneumonia,My turtle has been conjunctivitis or ocular discharge.,severe,yes,synthetic
turtle,Pneumonia,My turtle keeps gaping.,severe,yes,synthetic
turtle,Pneumonia,"I'm worried, my turtle has nasal discharge.",severe,yes,synthetic
turtle,Pneumonia,"My turtle shows lethargy, nasal discharge, and loss of appetite.",severe,yes,synthetic
turtle,Pneumonia,"My turtle shows increased respiratory rate, open-mouth breathing, nasal bubbles, and loss of appetite.",severe,yes,synthetic
turtle,Pneumonia,My turtle keeps loss of appetite.,severe,yes,synthetic
turtle,Pneumonia,"My turtle has been open-mouth breathing, nasal bubbles with pale or swollen gills and lethargy.",severe,yes,synthetic
turtle,Pneumonia,"My turtle has coughing, also dyspnea.",severe,yes,synthetic
turtle,Pneumonia,My turtle won't stop dyspnea.,severe,yes,synthetic
turtle,Pneumonia,My turtle is lethargy with excess mucus in mouth.,severe,yes,synthetic
turtle,Pneumonia,"My turtle has dyspnea, gasping for breath, and wheezing or clicking sounds when breathing.",severe,yes,synthetic
turtle,Pneumonia,"My turtle seems sick with bubbles in mouth, nose, or eyes.",severe,yes,synthetic
turtle,Dystocia,"My turtle has restlessness, also egg retention, swollen body.",severe,no,real
turtle,Dystocia,My turtle has been loss of appetite and lethargy.,severe,no,synthetic
turtle,Dystocia,I noticed my turtle has lethargy.,severe,no,synthetic
turtle,Dystocia,My turtle keeps restlessness.,severe,no,synthetic
turtle,Dystocia,"I'm worried, my turtle has loss of appetite.",severe,no,synthetic
turtle,Dystocia,My turtle has been wide-legged stance with restlessness and swollen or distended abdomen.,severe,no,synthetic
turtle,Dystocia,"My turtle shows swollen or distended abdomen, egg retention, swollen body, and wide-legged stance.",severe,no,synthetic
turtle,Dystocia,My turtle keeps wide-legged stance.,severe,no,synthetic
turtle,Dystocia,"My turtle has been egg retention, swollen body with lethargy and wide-legged stance.",severe,no,synthetic
turtle,Dystocia,"My turtle has weight loss despite swollen appearance, also loss of appetite.",severe,no,synthetic
turtle,Dystocia,My turtle won't stop straining.,severe,no,synthetic
turtle,Dystocia,My turtle is wide-legged stance with swollen or distended abdomen.,severe,no,synthetic
turtle,Dystocia,"My turtle shows straining, restlessness, and egg retention, swollen body.",severe,no,synthetic
turtle,Dystocia,My turtle seems sick with loss of appetite.,severe,no,synthetic
turtle,Vent prolapse,My turtle has hemopurulent discharge and swelling around vent.,severe,no,real
turtle,Vent prolapse,My turtle has been visible tissue or organs protruding from the cloaca/vent and swelling around vent.,severe,no,synthetic
turtle,Vent prolapse,"I'm worried, my turtle has straining.",severe,no,synthetic
turtle,Vent prolapse,My turtle keeps swelling around vent.,severe,no,synthetic
turtle,Vent prolapse,My turtle seems sick with edema.,severe,no,synthetic
turtle,Vent prolapse,"My turtle has redness around vent area, visible tissue or organs protruding from the cloaca/vent, and hemopurulent discharge.",severe,no,synthetic
turtle,Vent prolapse,"My turtle has tissue protruding, hemopurulent discharge, and redness around vent area.",severe,no,synthetic
turtle,Vent prolapse,My turtle keeps redness around vent area.,severe,no,synthetic
turtle,Vent prolapse,"My turtle shows tissue protruding, swelling around vent, and straining.",severe,no,synthetic
turtle,Vent prolapse,"My turtle has swelling around vent, also redness around vent area.",severe,no,synthetic
turtle,Vent prolapse,My turtle won't stop redness around vent area.,severe,no,synthetic
turtle,Vent prolapse,My turtle is redness around vent area with visible tissue or organs protruding from the cloaca/vent.,severe,no,synthetic
turtle,Vent prolapse,"My turtle has redness around vent area, tissue protruding, and swelling around vent.",severe,no,synthetic
turtle,Vent prolapse,My turtle seems sick with straining.,severe,no,synthetic
turtle,Abscesses,"My turtle has ruptured abscess with pus discharge, also lumps, swelling.",moderate,no,real
turtle,Abscesses,My turtle has been tumor-like lumps and swelling anywhere on body.,moderate,no,synthetic
turtle,Abscesses,I noticed my turtle has swelling anywhere on body.,moderate,no,synthetic
turtle,Abscesses,My turtle keeps ruptured abscess with pus discharge.,moderate,no,synthetic
turtle,Abscesses,"I'm worried, my turtle has tumor-like lumps.",moderate,no,synthetic
turtle,Abscesses,"My turtle has been pus-filled lumps with ruptured abscess with pus discharge and hard, firm swelling or nodules under the skin.",moderate,no,synthetic
turtle,Abscesses,"My turtle shows hard, firm swelling or nodules under the skin, lumps, swelling, and pus-filled lumps.",moderate,no,synthetic
turtle,Abscesses,My turtle keeps pus-filled lumps.,moderate,no,synthetic
turtle,Abscesses,"My turtle has been lumps, swelling with swelling anywhere on body and pus-filled lumps.",moderate,no,synthetic
turtle,Abscesses,"My turtle has pain when area is touched, also tumor-like lumps.",moderate,no,synthetic
turtle,Abscesses,My turtle won't stop red and sensitive skin over abscess.,moderate,no,synthetic
turtle,Abscesses,"My turtle is pus-filled lumps with hard, firm swelling or nodules under the skin.",moderate,no,synthetic
turtle,Abscesses,"My turtle shows red and sensitive skin over abscess, ruptured abscess with pus discharge, and lumps, swelling.",moderate,no,synthetic
turtle,Abscesses,My turtle seems sick with tumor-like lumps.,moderate,no,synthetic
turtle,Dysecdysis,"My turtle has constriction of limbs from retained shed, also retained skin.",mild,no,real
turtle,Dysecdysis,My turtle has been patches of old skin that haven't shed and constriction of limbs from retained shed.,mild,no,synthetic
turtle,Dysecdysis,"I'm worried, my turtle has dull or patchy appearance.",mild,no,synthetic
turtle,Dysecdysis,My turtle keeps constriction of limbs from retained shed.,mild,no,synthetic
turtle,Dysecdysis,My turtle seems sick with difficulty shedding.,mild,no,synthetic
turtle,Dysecdysis,"My turtle has skin stuck on body, tail, or toes, patches of old skin that haven't shed, and difficulty shedding.",mild,no,synthetic
turtle,Dysecdysis,"My turtle has retained skin, difficulty shedding, and skin stuck on body, tail, or toes.",mild,no,synthetic
turtle,Dysecdysis,"My turtle keeps skin stuck on body, tail, or toes.",mild,no,synthetic
turtle,Dysecdysis,"My turtle has been retained skin with constriction of limbs from retained shed and skin stuck on body, tail, or toes.",mild,no,synthetic
turtle,Dysecdysis,"My turtle has constriction of limbs from retained shed, also skin stuck on body, tail, or toes.",mild,no,synthetic
turtle,Dysecdysis,"My turtle won't stop skin stuck on body, tail, or toes.",mild,no,synthetic
turtle,Dysecdysis,"My turtle is skin stuck on body, tail, or toes with patches of old skin that haven't shed.",mild,no,synthetic
turtle,Dysecdysis,"My turtle has skin stuck on body, tail, or toes, retained skin, and constriction of limbs from retained shed.",mild,no,synthetic
turtle,Dysecdysis,My turtle seems sick with dull or patchy appearance.,mild,no,synthetic
turtle,Skin parasites,"My turtle has lethargy, also mites, ticks visible.",mild,yes,real
turtle,Skin parasites,"My turtle has been mites visible as tiny dots, especially around eyes, under scales and ticks embedded in skin.",mild,yes,synthetic
turtle,Skin parasites,I noticed my turtle has ticks embedded in skin.,mild,yes,synthetic
turtle,Skin parasites,My turtle keeps lethargy.,mild,yes,synthetic
turtle,Skin parasites,"I'm worried, my turtle has mites visible as tiny dots, especially around eyes, under scales.",mild,yes,synthetic
turtle,Skin parasites,My turtle has been restlessness with lethargy and visible small parasites on skin.,mild,yes,synthetic
turtle,Skin parasites,"My turtle shows visible small parasites on skin, mites, ticks visible, and restlessness.",mild,yes,synthetic
turtle,Skin parasites,My turtle keeps restlessness.,mild,yes,synthetic
turtle,Skin parasites,"My turtle has been mites, ticks visible with ticks embedded in skin and restlessness.",mild,yes,synthetic
turtle,Skin parasites,"My turtle has pale appearance, also mites visible as tiny dots, especially around eyes, under scales.",mild,yes,synthetic
turtle,Skin parasites,My turtle won't stop excessive scratching or rubbing.,mild,yes,synthetic
turtle,Skin parasites,My turtle is restlessness with visible small parasites on skin.,mild,yes,synthetic
turtle,Skin parasites,"My turtle shows excessive scratching or rubbing, lethargy, and mites, ticks visible.",mild,yes,synthetic
turtle,Skin parasites,"My turtle seems sick with mites visible as tiny dots, especially around eyes, under scales.",mild,yes,synthetic
fish,Scale rot / blister disease,"My fish has pus-filled bumps, also ulcers, blisters.",moderate,no,real
fish,Scale rot / blister disease,My fish has been fluid-filled blisters or pustules and pus-filled bumps.,moderate,no,synthetic
fish,Scale rot / blister disease,"I'm worried, my fish has brown or black discoloration of scales.",moderate,no,synthetic
fish,Scale rot / blister disease,My fish keeps pus-filled bumps.,moderate,no,synthetic
fish,Scale rot / blister disease,"I'm worried, my fish has fluid-filled blisters or pustules.",moderate,no,synthetic
