species,disease,symptoms,urgency,contagious,source
Birds,Chronic Egg Laying,"Excessive or frequent egg production, Weakness or lethargy, Loss of appetite or decreased food intake, Difficulty passing eggs, Swollen or distended abdomen, Seizures or tremors, Abnormal or soft-shelled eggs, Straining during egg-laying, Aggressive or territorial behavior, Increased vocalization, Feather plucking or nesting behaviors, Poor coordination or unsteady perching, Excessive or frequent egg production, Weakness or lethargy, Loss of appetite or decreased food intake, Difficulty passing eggs, Swollen or distended abdomen, Seizures or tremors, Abnormal or soft-shelled eggs, Straining during egg-laying, Aggressive or territorial behavior, Increased vocalization, Feather plucking or nesting behaviors, Poor coordination or unsteady perching",high,no,research
Bird,Avian Polyomavirus,"Sudden death in young birds, Extreme tiredness or weakness, Swollen or bloated abdomen, Crop stasis, Unusual feather loss or feather deformities, Bruising or bleeding under the skin, Poor feather growth in recovering birds, Bleeding or blood spots visible on skin or feathers, Difficulty perching or moving due to weakness, Refusal to eat or reduced appetite, Delayed fledging, Sudden death in young birds, Extreme tiredness or weakness, Swollen or bloated abdomen, Crop stasis, Unusual feather loss or feather deformities, Bruising or bleeding under the skin, Poor feather growth in recovering birds, Bleeding or blood spots visible on skin or feathers, Difficulty perching or moving due to weakness, Refusal to eat or reduced appetite, Delayed fledging",high,yes,research
Bird,Lice and Mite,"Frequent scratching and excessive grooming, Patchy feather loss or frayed feathers, Restless behavior, especially during nighttime, Scaly, crusty buildup on the beak, legs, or around the eyes, Difficulty breathing or audible wheezing, Pale or discolored combs and wattles due to anemia, Noticeable weakness and weight loss from blood loss or stress, Visible tiny crawling insects or specks on feathers, near the vent, or in the cage, Reduced egg production or refusal to eat, Frequent scratching and excessive grooming, Patchy feather loss or frayed feathers, Restless behavior, especially during nighttime, Scaly, crusty buildup on the beak, legs, or around the eyes, Difficulty breathing or audible wheezing, Pale or discolored combs and wattles due to anemia, Noticeable weakness and weight loss from blood loss or stress, Visible tiny crawling insects or specks on feathers, near the vent, or in the cage, Reduced egg production or refusal to eat",medium,yes,research
Rabbits,Diarrhea,"Watery or mushy stools, Dehydration, Lethargy, Loss of appetite (anorexia), Abdominal bloating, Hunched posture due to abdominal pain, Watery or mushy stools, Dehydration, Lethargy, Loss of appetite (anorexia), Abdominal bloating, Hunched posture due to abdominal pain",emergency,no,research
Rabbits,Bloat/Gastric Dilation,"Weakness or collapse, Loss of appetite (anorexia), Depression or lethargy, Irregular heart rate (arrhythmia), Low blood pressure (hypotension), Severe abdominal pain on touch, Progressive abdominal bloating, Pale gums and weak pulse, Weakness or collapse, Loss of appetite (anorexia), Depression or lethargy, Irregular heart rate (arrhythmia), Low blood pressure (hypotension), Severe abdominal pain on touch, Progressive abdominal bloating, Pale gums and weak pulse",emergency,no,research
Rabbit,Enteritis,"Soft, mucus-covered stools (mucus diarrhea), Soiled hindquarters, Bloated or painful abdomen, Teeth grinding (bruxism), Loss of appetite (anorexia), Unexplained weight loss, Dehydration, Restlessness or discomfort, Dull or poor coat condition, Low body temperature (hypothermia), Intestinal blockage (bowel obstruction), Soft, mucus-covered stools (mucus diarrhea), Soiled hindquarters, Bloated or painful abdomen, Teeth grinding (bruxism), Loss of appetite (anorexia), Unexplained weight loss, Dehydration, Restlessness or discomfort, Dull or poor coat condition, Low body temperature (hypothermia), Intestinal blockage (bowel obstruction)",emergency,no,research
Rabbits,Coccidiosis,"Watery or mucus-covered diarrhea, Soft or mushy fecal pellets, Lethargy, Weakness or inability to stand, Loss of appetite (anorexia), Weight loss, Dehydration, Intermittent diarrhea, Watery or mucus-covered diarrhea, Soft or mushy fecal pellets, Lethargy, Weakness or inability to stand, Loss of appetite (anorexia), Weight loss, Dehydration, Intermittent diarrhea",emergency,yes,research
Rabbits,Hepatic Coccidiosis (Liver Coccidiosis),"Loss of appetite (anorexia), Dull or rough coat, Poor growth or failure to gain weight, Lethargy, Sudden death (in severe cases), Loss of appetite (anorexia), Dull or rough coat, Poor growth or failure to gain weight, Lethargy, Sudden death (in severe cases)",high,yes,research
Rabbit,Intestinal Coccidiosis,"Soft or watery feces, Loss of appetite, Weight loss, Lethargy, Dehydration, Soft or watery feces, Loss of appetite, Weight loss, Lethargy, Dehydration",high,yes,research
Rabbits,Ear Mite Infestation (Psoroptes cuniculi),"Scratching at ears and head shaking, Thick brown crusts inside ears (ear canker), Head tilt or loss of balance (advanced cases), Weight loss or poor appetite, Scratching at ears and head shaking, Thick brown crusts inside ears (ear canker), Head tilt or loss of balance (advanced cases), Weight loss or poor appetite",medium,yes,research
Rabbit,Fur Mite Infestation (Cheyletiella parasitovorax),"White flakes or dandruff on fur, Mild itching or scratching, Patchy hair loss, Dry or flaky skin, White flakes or dandruff on fur, Mild itching or scratching, Patchy hair loss, Dry or flaky skin",low,yes,research
Rabbits,Sarcoptic Mange (Sarcoptes scabiei or Notoedres cati),"Intense itching and scratching, Thick crusts or scabs on ears, face, or body, Patchy hair loss, Skin thickening or sores, Intense itching and scratching, Thick crusts or scabs on ears, face, or body, Patchy hair loss, Skin thickening or sores",high,zoonotic,research
Rabbit,Flea Infestation (Ctenocephalides spp.),"Frequent scratching or biting at fur, Tiny dark specks (“flea dirt”) on skin or bedding, Visible fleas jumping on fur, Pale gums (in severe infestations), Restlessness, Frequent scratching or biting at fur, Tiny dark specks (“flea dirt”) on skin or bedding, Visible fleas jumping on fur, Pale gums (in severe infestations), Restlessness",medium,yes,research
Rabbits,Encephalitozoonosis (Encephalitozoon cuniculi),"Head tilt (wry neck), Loss of coordination, Seizures or tremors, Excessive drinking or urination, Loss of appetite and weight loss, Cloudy or white eye spots, Head tilt (wry neck), Loss of coordination, Seizures or tremors, Excessive drinking or urination, Loss of appetite and weight loss, Cloudy or white eye spots",high,yes,research
Species,Pinworm Infestation (Passalurus ambiguus),"Visible small white worms in feces, Scooting or rubbing rear on ground, Mild itching around the anus, Restlessness or mild discomfort, Visible small white worms in feces, Scooting or rubbing rear on ground, Mild itching around the anus, Restlessness or mild discomfort",low,yes,research
Rabbit,Tooth root abscesses,"Loose or wobbly teeth, Overgrown or misaligned front teeth, Swelling around the mouth or jaw, Prefers soft foods or avoids hard foods, Noticeable weight loss, Watery eyes or tear overflow, Nasal discharge or sneezing, Lethargy or low activity, Hunched sitting posture, Hiding more often or appearing depressed, Loose or wobbly teeth, Overgrown or misaligned front teeth, Swelling around the mouth or jaw, Prefers soft foods or avoids hard foods, Noticeable weight loss, Watery eyes or tear overflow, Nasal discharge or sneezing, Lethargy or low activity, Hunched sitting posture, Hiding more often or appearing depressed",medium,no,research
Rabbits,Overgrown Incisors,"Overgrown or visibly long front teeth, Constant drooling or wet fur around the mouth, Grinding or chattering teeth, Nasal discharge or wet nose, Dropping food while eating, Prefers soft foods or refuses hard food, Drinks from water bowl instead of sipper bottle, Reduced appetite or complete loss of appetite, Noticeable weight loss, Watery eyes or tear overflow, Uneven face shape or one eye bulging slightly, Signs of pain: hiding, hunched sitting, lethargy, or reluctance to move, Messy or unkempt fur from lack of grooming, Overgrown or visibly long front teeth, Constant drooling or wet fur around the mouth, Grinding or chattering teeth, Nasal discharge or wet nose, Dropping food while eating, Prefers soft foods or refuses hard food, Drinks from water bowl instead of sipper bottle, Reduced appetite or complete loss of appetite, Noticeable weight loss, Watery eyes or tear overflow, Uneven face shape or one eye bulging slightly, Signs of pain: hiding, hunched sitting, lethargy, or reluctance to move, Messy or unkempt fur from lack of grooming",high,no,research
Rabbit,Rabbit Hemorrhagic Disease Virus,"Sudden death without warning, Bleeding from the nose, mouth, rectum, or eyes, High fever, Difficulty breathing or gasping for air, Loss of coordination or seizures before collapse, Extreme weakness or depression, Refusal to eat or drink, Pale or yellowish gums and inner eyelids, Thin or poor body condition in prolonged cases, Sudden collapse followed by death within hours to days, Sudden death without warning, Bleeding from the nose, mouth, rectum, or eyes, High fever, Difficulty breathing or gasping for air, Loss of coordination or seizures before collapse, Extreme weakness or depression, Refusal to eat or drink, Pale or yellowish gums and inner eyelids, Thin or poor body condition in prolonged cases, Sudden collapse followed by death within hours to days",emergency,yes,research
Rabbit,Urinary Tract Infection,"Urinary incontinence, Dribbling urine or straining and squeaking while trying to urinate, Frequent urination outside of the litter box or usual spots, Lethargy, Loss of appetite or refusing food, Urine scalding, Excessive licking or biting of the genital region, Constant hunched posture as if in pain or discomfort, Teeth grinding, Hiding more than usual or avoiding interaction, Reacting with discomfort when the lower abdomen is touched, Darker or cloudy urine with strong odor, Urinary incontinence, Dribbling urine or straining and squeaking while trying to urinate, Frequent urination outside of the litter box or usual spots, Lethargy, Loss of appetite or refusing food, Urine scalding, Excessive licking or biting of the genital region, Constant hunched posture as if in pain or discomfort, Teeth grinding, Hiding more than usual or avoiding interaction, Reacting with discomfort when the lower abdomen is touched, Darker or cloudy urine with strong odor",medium,no,research
Rabbits,Bladder Stones,"Blood in urine, Straining or vocalizing while urinating, Frequent but small urine output, Swollen or firm abdomen, Lethargy or hunched posture due to pain, Loss of appetite or reduced food intake, Dribbling urine or signs of blockage in males, Blood in urine, Straining or vocalizing while urinating, Frequent but small urine output, Swollen or firm abdomen, Lethargy or hunched posture due to pain, Loss of appetite or reduced food intake, Dribbling urine or signs of blockage in males",emergency,no,research
Rabbit,Bladder Sludge,"Strong-smelling urine with pungent odor, Darker-than-usual urine color, Sandy or gritty particles visible in urine, Thick, sludgy urine consistency, Urine dribbling down the inner thighs, Matted or stained fur on the hind legs, Red, irritated, or ulcerated skin from urine scald, Straining or difficulty urinating, Lethargy or reduced activity, Strong-smelling urine with pungent odor, Darker-than-usual urine color, Sandy or gritty particles visible in urine, Thick, sludgy urine consistency, Urine dribbling down the inner thighs, Matted or stained fur on the hind legs, Red, irritated, or ulcerated skin from urine scald, Straining or difficulty urinating, Lethargy or reduced activity",medium,no,research
Rabbits,Abscesses,"Firm, immovable lump on the head, jaw, or around the eyes/ears, Swelling or localized redness around the lump, Pain when touching or manipulating the affected area, Reduced appetite or difficulty chewing food, Discharge from the eyes or ears, Behavioral changes such as hiding, lethargy, or decreased activity, Teeth grinding, Altered posture or head tilt due to discomfort, Firm, immovable lump on the head, jaw, or around the eyes/ears, Swelling or localized redness around the lump, Pain when touching or manipulating the affected area, Reduced appetite or difficulty chewing food, Discharge from the eyes or ears, Behavioral changes such as hiding, lethargy, or decreased activity, Teeth grinding, Altered posture or head tilt due to discomfort",high,no,research
Rabbits,Ringworm,"Patchy hair loss, often circular or irregular, commonly on the face, eyes, nose, and limbs, Crusty or scaly skin at the site of hair loss, Skin ulcers or open sores where the skin is damaged, Discolored or flaky skin, Mild to moderate itching, Possible generalized patchy hair loss across the body in severe cases, Patchy hair loss, often circular or irregular, commonly on the face, eyes, nose, and limbs, Crusty or scaly skin at the site of hair loss, Skin ulcers or open sores where the skin is damaged, Discolored or flaky skin, Mild to moderate itching, Possible generalized patchy hair loss across the body in severe cases",medium,zoonotic,research
Fish,Velvet Disease,"Fine, dust-like golden or rust-colored coating on the skin and fins, Lethargy or reduced activity, Noticeable weight loss or emaciation, Spending excessive time near the surface of the water, Labored or rapid gill movement, Pale or faded coloration, Fine, dust-like golden or rust-colored coating on the skin and fins, Lethargy or reduced activity, Noticeable weight loss or emaciation, Spending excessive time near the surface of the water, Labored or rapid gill movement, Pale or faded coloration",high,yes,research
Fish,Anchor Worms,"Red, inflamed skin lesions or irritations, Visible thread-like parasites protruding from the skin, Fish rubbing or scraping against objects, Localized swelling around the attachment site of the parasite, Possible secondary bacterial infections at lesion sites, Red, inflamed skin lesions or irritations, Visible thread-like parasites protruding from the skin, Fish rubbing or scraping against objects, Localized swelling around the attachment site of the parasite, Possible secondary bacterial infections at lesion sites",high,yes,research
Fish,Fish Lice and Leech,"Small dark brown or tan spots on the body, Flashing or rubbing against objects in the tank, Jumping or erratic swimming behavior, Decreased appetite or refusal to eat, Lethargy or reduced activity, Pale or discolored gills, Parasites hiding under fins, near muscle, or in the mouth",medium,yes,research
Fish,Fish Tuberculosis,"Sunken or concave belly despite normal feeding, Enlarged or protruding eyes, Lethargy or markedly reduced activity, General weakness or difficulty swimming, Loss of appetite leading to anorexia, Stringy, thin, or irregular feces, Skin lesions, ulcers, or open sores, Wasting of flesh or emaciation, Visible bones due to severe weight loss, Spinal deformities or curvature of the backbone, Loss of scales or patchy scale detachment, Nodules in muscles or internal organs, Fin erosion or fraying, Signs of organ failure in advanced stages",high,yes,research
Fish,(Hemorrhagic Septicemia / Ulcerative Syndromes),"Reddened or hemorrhagic skin, fins, tail, and body wall, Ulcerative lesions or deep crater-like abscesses, Swelling or hemorrhage in muscles and internal organs, Liquefactive necrosis in organs such as spleen and kidney, Lethargy or reduced swimming activity, Emaciation or weight loss in chronic cases",high,yes,research
Fish,"Gram-positive Bacterial Infections (Streptococcus, Lactococcus, Enterococcus, Vagococcus)","Neurologic symptoms: spinning, spiraling, or erratic swimming, Reddened skin or rostral ulceration, Stomatitis, Lethargy and reduced feeding, High mortality in severe outbreaks",high,"some species zoonotic (e.g., streptococcus iniae: zoonotic)",research
Fish,Cotton wool disease,"Pale, raised, fluffy-looking patches on the skin, fins, or around the mouth, Pale or necrotic gill tissue, Lethargy or markedly reduced swimming activity, Difficulty maintaining balance or swimming normally, Decreased appetite or refusal to eat",high,yes,research
Fish,Ammonia Poisoning,"Gasping at the water surface or rapid, labored breathing, Loss of appetite or refusal to eat, Lethargy or markedly reduced activity, Red, purple, or inflamed gills, Bloody streaks or red patches on the body and fins, Lying at the bottom of the tank with clamped fins, Progressive tissue deterioration in severe cases",emergency,no,research
Fish,Nitrate Poisoning,"Lethargy or reduced swimming activity, Decreased appetite or refusal to eat, Reddened or inflamed skin/epidermis, Rapid or labored gill movement, Sudden death in severe or prolonged exposure",high,no,research
Fish,pH shock,"Gasping at the water surface due to oxygen stress, Rapid, labored, or irregular gill movement, Erratic swimming, darting, or colliding with objects, Lethargy or reduced activity, Loss of appetite or refusal to eat, Faded coloration, stress stripes, or unusual pigment changes, Clamped fins or hiding behavior, Increased mucus production on skin or fins, Sudden death following abrupt water changes",emergency,no,research
Fish,Cold Water Shock,"Lethargy, resting on the bottom of the tank, or hiding in corners, Clamped fins, Gasping at the water surface due to reduced oxygen availability, Loss of appetite or refusal to eat, Disruption of schooling behavior in species that normally swim in groups, Faded or washed-out coloration, stress-induced pigment changes, Slowed metabolism affecting digestion and immune response, Increased susceptibility to secondary infections, Labored or rapid gill movement in severe cases, Sudden death in extreme cases",emergency,no,research
Fish,Heat Shock,"Frantic or erratic swimming, disorientation, or collisions with objects, Loss of appetite or refusal to eat, Gasping at the water surface due to low dissolved oxygen, Disruption of schooling behavior in species that normally swim in groups, Lethargy in prolonged exposure, Clamped fins, Faded or washed-out coloration, stress-induced pigment changes, Labored or rapid gill movement, White patches or burns on skin and gills from extreme temperature fluctuations, Potential organ damage with prolonged exposure, Sudden death in severe cases",emergency,no,research
Fish,Koi herpes virus,"Piping or gasping at the water surface due to difficulty breathing, Fish congregating near oxygen-rich areas, Excessive mucous production from gills, Swollen or inflamed gills, Gill necrosis or discoloration, Skin and fin ulcerations, Reddened skin, fins, or tail, Pale patches on the body, Sloughing or loss of scales, “Sandpaper” texture of the skin, Increased or decreased mucous secretion on the body, Decreased appetite or refusal to eat, Lethargy or reduced activity, Sunken or protruding eyes, Erratic swimming or disorientation, “Hanging” with head-down posture in water",emergency,yes,research
Hamster,Protozoal Infection,"Diarrhea, sometimes watery, Loss of appetite, Dehydration, Low energy or lethargy, Weight loss, Occasionally, sudden death in severe cases",medium,yes,research
Hamster,Pinworm Infection,"Occasional diarrhea, Anal irritation or itching, Presence of worms in feces, Weight loss in severe infestations, Rarely, intestinal blockage, Lethargy",medium,yes,research
Hamster,Tapeworm Infection,"Usually no signs in mild cases, Diarrhea in some hamsters, Weight loss in severe infestations, Intestinal inflammation or blockage in severe cases, Infection of lymph nodes, Decreased activity or lethargy",medium,yes,research
Hamster,Diabetes Mellitus,"Excessive drinking (polydipsia) – may exceed 10 mL/day, Frequent urination (polyuria) – urine may be pale or watery, Increased appetite, Unexplained weight loss despite eating normally, Irritability or behavioral changes, Weakness or lethargy, Occasional dehydration",medium,no,research
Hamster,Malocclusion (Dental Overgrowth),"Overgrown or misaligned incisor teeth – may prevent proper chewing, Weight loss due to inability to eat normally, Excessive drooling or threads of saliva around the mouth, Pawing at the mouth or face to wipe drool, Decreased appetite or refusal to eat hard food, Oral discomfort or pain, Potential development of oral abscesses or infection if untreated",high,no,research
Hamster,Heatstroke,"Protruding or bulging eyes (exophthalmia) due to overheating, Reddened, swollen, or inflamed skin, Hair loss on the body, Rectal prolapse, Nosebleeds, Sneezing episodes associated with heat stress, Agitation, restlessness, or discomfort due to elevated body temperature",emergency,no,research
Hamster,Hair Loss (Alopecia),"Thinning of the fur coat, Patchy hair loss, Areas of short, stubbly hair growth, Scabbing or crusting of affected skin, Dandruff or flaky skin, Lethargy or reduced activity, Visible hair loss over the back, rump, or flanks",medium,no,research
Turtle,Pyramiding,"Abnormal beak growth that interferes with feeding, Distorted skull shape as it develops, Improper positioning of upper and lower beaks when jaw is closed, Abnormal wear patterns on the beaks, Difficulty eating or grasping food, Visible deformity of jaw structure, Progressive worsening requiring repeated beak trimming",medium,no,research
Turtle,Soft Shell Disease (Metabolic Bone Disease),"Swollen or distorted jaw or leg bones, Soft or pliable shell that can be pressed inward, Poor appetite or refusal to eat, Weakness and inability to walk normally, Fractures of the spine or legs, Cloacal prolapse, Muscle spasms or tremors",high,no,research
Turtle,Shell Injuries/Trauma,"Visible cracks or breaks in the shell, Bleeding from shell wounds, Exposed tissue underneath damaged shell, Pitting or holes in shell scutes, Scutes sloughing off or becoming loose, Discharge or pus around shell injuries, Reddened or inflamed areas on shell",high,no,research
Turtle,Hypovitaminosis D (Vitamin D3 Deficiency),"Distorted skull development, Abnormal beak positioning and growth, Soft or flexible shell, Weakness and difficulty moving, Swollen jaw or leg bones, Fractures occurring easily, Loss of appetite",high,no,research
Turtle,"Internal Parasites (Roundworms, Tapeworms, Protozoa)","Loss of appetite and weight loss, Vomiting or regurgitation, Mucus-containing or bloody diarrhea, Visible worms in feces or vomit, Lethargy and weakness, Poor body condition despite eating, Abdominal swelling or discomfort",medium,yes (to other reptiles),research
Turtle,"External Parasites (Mites, Ticks, Leeches, Botflies)","Visible parasites on skin, around eyes, or on shell, Excessive time spent soaking in water, Coarse or rough-appearing skin, Abnormal shedding patterns, Lethargy or reduced energy, Lumps under skin with tiny openings, Anemia symptoms in heavy infestations",medium,yes (to other reptiles),research
Turtle,Thermal Burns,"Fluid-filled blisters on skin or shell, Reddened or discolored areas on exposed skin, Damaged or peeling shell scutes, Raw or exposed tissue beneath blisters, Pustules that may rupture, Localized swelling at burn site, Reluctance to move or bask",high,no,research
Turtle,Drowning/Hypothermia,"Extreme lethargy or unresponsiveness, Inability to move normally, Cold to the touch, Floating abnormally or inability to swim, Gasping or labored breathing, Loss of muscle control, Convulsions or seizures",critical/emergency,no,research
